title,location,bedrooms,bathrooms,garage,price,size,listing_type,source,price_per_sqm,total_rooms,size_category,prop_apartment,prop_house,prop_other,property_type
شقة في الخوير ٤٢ مؤثثة للبيع,"Al Khuwair, Muscat•",2.0,2.0,2.0,41000.0,8.454173,For Sale,dubizzle,4849.676012071198,4.0,Tiny,False,False,True,other
barber shop for sale,"Bosher, Muscat•",3.0,3.0,2.0,7500.0,4.180635,For Sale,dubizzle,1793.9858418637361,6.0,Tiny,False,False,True,other
أرض سكنية الفاتك مربع ٣ للبيع,"Sohar, Al Batinah•",3.0,3.0,2.0,12000.0,55.7418,For Sale,dubizzle,215.27830102364834,6.0,Tiny,False,False,True,other
بيت للبيع حي السرح8,"Al Rustaq, Al Batinah•",3.0,3.0,2.0,40000.0,14.957383,For Sale,dubizzle,2674.26460898942,6.0,Tiny,False,False,True,other
فيلا راقية خلف المعبيلة الثامنة جنب مدينة السلطان هيثم,"Barka, Al Batinah•",3.0,3.0,2.0,50000.0,16.350928,For Sale,dubizzle,3057.9304122677318,6.0,Tiny,False,False,True,other
MOBILE SHOP,"Al Maabilah, Muscat•",3.0,3.0,2.0,1000.0,17.65157,For Sale,dubizzle,56.652184479907454,6.0,Tiny,False,False,True,other
أرض سكنية مميزة للبيع,"Al Maabilah, Muscat•",3.0,3.0,2.0,40000.0,50.539232,For Sale,dubizzle,791.4643419987071,6.0,Tiny,False,False,True,other
"Prime Industrial Warehouse for Sale - 7,700 Sqm","Al Duqum, Al Wusta•",3.0,3.0,2.0,292075.0,125.00098650000001,For Sale,dubizzle,2336.5815596983307,6.0,Small,False,True,False,house
فرصة لاتتعوض، من المالك مباشرة أرض في الجفرة,"Sohar, Al Batinah•",3.0,3.0,2.0,20000.0,55.7418,For Sale,dubizzle,358.7971683727472,6.0,Tiny,False,False,True,other
منزل في الرستاق منطقة العراقي ، ب٤٥ألف,"Al Rustaq, Al Batinah•",3.0,3.0,2.0,45000.0,46.4515,For Sale,dubizzle,968.7523546064174,6.0,Tiny,False,False,True,other
أرضك مقابل مدينه السلطان هيثم فررصة بادر بالحجز الحين,"Al Seeb, Muscat•",3.0,3.0,2.0,14900.0,27.8709,For Sale,dubizzle,534.6077808753934,6.0,Tiny,False,False,True,other
Villa For Sale In Amerat,"Al Amarat, Muscat•",5.0,8.0,2.0,59000.0,26.477355,For Sale,dubizzle,2228.3192562096933,13.0,Tiny,False,True,False,house
فيلا للبيع ارض الجو,"Al Buraimi, Al Buraimi•",7.0,9.5,2.0,76000.0,46.172791,For Sale,dubizzle,1645.9910339836292,16.5,Tiny,False,False,True,other
ارض للبيع ارض الجو,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,13500.0,69.119832,For Sale,dubizzle,195.31297471903576,6.0,Tiny,False,False,True,other
ارض سكنيه للبيع في ولاية محوت,"Mahut, Al Wusta•",3.0,3.0,2.0,1600.0,57.414054,For Sale,dubizzle,27.867741232834735,6.0,Tiny,False,False,True,other
بيع ارض في بركاء,"Barka, Al Batinah•",3.0,3.0,2.0,6500.0,58.52889,For Sale,dubizzle,111.05626640108842,6.0,Tiny,False,False,True,other
فرصه استثمارية صاله عرض مفروشات كامله وجاهزه للبيع,"Azaiba, Muscat•",3.0,3.0,2.0,25000.0,37.1612,For Sale,dubizzle,672.744690698901,6.0,Tiny,False,False,True,other
فرصه لامتلاك فله راقيه  بولايه سمائل العوينه,"Sumail, Al Dakhiliya•",4.0,5.0,2.0,47000.0,24.15478,For Sale,dubizzle,1945.7846438675906,9.0,Tiny,False,False,True,other
ارض في شلاشل عبري بيع مستعجل,"Ibri, Al Dhahirah•",3.0,3.0,2.0,2300.0,55.7418,For Sale,dubizzle,41.26167436286593,6.0,Tiny,False,False,True,other
mobile shop,"Al Seeb, Muscat•",1.0,0.0,2.0,4500.0,2.043866,For Sale,dubizzle,2201.709896832767,1.0,Tiny,False,False,True,other
منزل للبيع مساحة الارض 600 مع حديقة مساحت أرضها 600,"Al Qabil, Al Sharqiya•",3.0,4.0,2.0,46000.0,55.7418,For Sale,dubizzle,825.2334872573186,7.0,Tiny,False,False,True,other
أرض للبيع في ردة البوسعيد على الشارع العام,"Nizwa, Al Dakhiliya•",3.0,3.0,2.0,26000.0,55.7418,For Sale,dubizzle,466.4363188845714,6.0,Tiny,False,False,True,other
العيجه 4,"Sur, Al Sharqiya•",3.0,3.0,2.0,6800.0,61.594689,For Sale,dubizzle,110.39912873007606,6.0,Tiny,False,False,True,other
3 اراضي شبك بموقع جميل في البريك,"Al Khaboura, Al Batinah•",3.0,3.0,2.0,23000.0,125.00098650000001,For Sale,dubizzle,183.99854788346008,6.0,Small,False,False,True,other
2 BHK Apartmnet - Shaden Al hail,"Al Hail, Muscat•",2.0,3.0,2.0,45000.0,12.07739,For Sale,dubizzle,3725.9705946400672,5.0,Tiny,False,False,True,other
For Sale - 1BHK Flat Shaden AL Hail,"Al Hail, Muscat•",1.0,2.0,2.0,32000.0,8.36127,For Sale,dubizzle,3827.1697959759704,3.0,Tiny,True,False,False,apartment
ارض سكنية,"Al Amarat, Muscat•",3.0,3.0,2.0,53000.0,55.7418,For Sale,dubizzle,950.8124961877801,6.0,Tiny,False,False,True,other
apartment for sale | شقة في موقع ممتاز للبيع  في المعبيلة,"Al Maabilah, Muscat•",4.0,4.0,2.0,45000.0,17.930279,For Sale,dubizzle,2509.7211259233613,8.0,Tiny,True,False,False,apartment
للبيع توين فيلا في المعبيلة الجنوبية في منطقة هادئة وجميلة,"Al Maabilah, Muscat•",6.0,7.0,2.0,78000.0,31.308311,For Sale,dubizzle,2491.3512581371765,13.0,Tiny,False,False,True,other
أرض سكنية العامرات موقع ممتاز وادي الرحاب,"Muscat - Other, Muscat•",3.0,3.0,2.0,5200.0,60.758562,For Sale,dubizzle,85.58464566689383,6.0,Tiny,False,False,True,other
جزء من توين فيلا للبيع بركاء حي عاصم,"Barka, Al Batinah•",5.0,6.0,2.0,65000.0,27.8709,For Sale,dubizzle,2332.181594422857,11.0,Tiny,False,False,True,other
Turkish Gift & Decor Shop Commercial for Sale in Salalah,"Salalah, Dhofar•",3.0,3.0,2.0,8000.0,4.64515,For Sale,dubizzle,1722.2264081891865,6.0,Tiny,False,False,True,other
من المالك مباشرة سكنية,"Al Duqum, Al Wusta•",3.0,3.0,2.0,3600.0,58.52889,For Sale,dubizzle,61.50808600675666,6.0,Tiny,False,False,True,other
house cum famhouse urgent sale,"Barka, Al Batinah•",2.0,1.0,2.0,51000.0,55.7418,For Sale,dubizzle,914.9327793505054,3.0,Tiny,False,True,False,house
أرض للبيع,"Barka, Al Batinah•",3.0,3.0,2.0,11200.0,55.7418,For Sale,dubizzle,200.92641428873844,6.0,Tiny,False,False,True,other
ارضين شبك صحم الفليج,"Saham, Al Batinah•",3.0,3.0,2.0,5000.0,61.501786,For Sale,dubizzle,81.29845204820556,6.0,Tiny,False,False,True,other
مبني سكني تجاري,"Saham, Al Batinah•",3.0,3.0,2.0,85000.0,60.201144,For Sale,dubizzle,1411.9333014668293,6.0,Tiny,False,False,True,other
للبيع طيمساء 1,"Nizwa, Al Dakhiliya•",5.0,8.0,2.0,82000.0,39.94829,For Sale,dubizzle,2052.6535678999026,13.0,Tiny,False,False,True,other
ارض زراعية للبيع,"Al Amarat, Muscat•",3.0,3.0,2.0,145000.0,125.00098650000001,For Sale,dubizzle,1159.9908453522485,6.0,Small,False,False,True,other
توين فيلا ( فلتين ) الملتقى - صحار,"Sohar, Al Batinah•",6.0,4.0,2.0,36000.0,38.926357,For Sale,dubizzle,924.8232502209235,10.0,Tiny,False,False,True,other
ارض سكنية قرب الجامعة التقنية,"Shinas, Al Batinah•",3.0,3.0,2.0,14000.0,71.349504,For Sale,dubizzle,196.21720145384614,6.0,Tiny,False,False,True,other
ارض للبيع,"Saham, Al Batinah•",3.0,3.0,2.0,11000.0,61.315979999999996,For Sale,dubizzle,179.39858418637363,6.0,Tiny,False,False,True,other
sale Shop wadikabir,"Al Bustan, Muscat•",3.0,3.0,2.0,6000.0,0.92903,For Sale,dubizzle,6458.34903070945,6.0,Tiny,False,False,True,other
ارض سكنيه كورنر ولاية قريات منطقة بمه قريب البحر,"Qurayyat, Muscat•",3.0,3.0,2.0,15000.0,61.687592,For Sale,dubizzle,243.160731577916,6.0,Tiny,False,False,True,other
شقة جديدة للبيع,"Al Khoud, Muscat•",1.0,2.0,2.0,29500.0,5.57418,For Sale,dubizzle,5292.258233498021,3.0,Tiny,False,False,True,other
أرض للبيع في *الرسيل* ولاية السيب,"Al Mawaleh, Muscat•",3.0,3.0,2.0,25500.0,30.100572,For Sale,dubizzle,847.1599808800976,6.0,Tiny,False,False,True,other
أرض صناعية للبيع في المسفاه ٦,"Misfah, Muscat•",3.0,3.0,2.0,200000.0,125.00098650000001,For Sale,dubizzle,1599.9873728996529,6.0,Small,False,False,True,other
ارض سكني للبيع معبيله الجنوبيه مرحلة الرابعه,"Al Seeb, Muscat•",3.0,3.0,2.0,67000.0,62.523719,For Sale,dubizzle,1071.5933260463921,6.0,Tiny,False,False,True,other
ارض للبيع بسعر مغري (جرزيز) خلف الممجمع الثقافي صلاله,"Salalah, Dhofar•",3.0,3.0,2.0,21000.0,46.4515,For Sale,dubizzle,452.08443214966144,6.0,Tiny,False,False,True,other
شاليه خاص للبيع,"Al Masn'a, Al Batinah•",4.0,6.0,2.0,200000.0,125.00098650000001,For Sale,dubizzle,1599.9873728996529,10.0,Small,False,False,True,other
الجبل الاخضر,"Nizwa, Al Dakhiliya•",3.0,3.0,2.0,46000.0,57.135345,For Sale,dubizzle,805.1058412266523,6.0,Tiny,False,False,True,other
للبيع أرض سكنية العوينة,"Sumail, Al Dakhiliya•",3.0,3.0,2.0,10500.0,55.7418,For Sale,dubizzle,188.36851339569228,6.0,Tiny,False,False,True,other
قريات,"Qurayyat, Muscat•",3.0,3.0,2.0,9000.0,55.7418,For Sale,dubizzle,161.45872576773624,6.0,Tiny,False,False,True,other
مطلوب ارضي ف العامرات من مالك مباشر,"Al Amarat, Muscat•",3.0,3.0,2.0,3000.0,55.7418,For Sale,dubizzle,53.819575255912085,6.0,Tiny,False,False,True,other
ارض للبيع او البدل ارض في ولايه صحار منطقه ينبع مربع 2 المساحه 600,"Sohar, Al Batinah•",3.0,3.0,2.0,3850.0,55.7418,For Sale,dubizzle,69.06845491175383,6.0,Tiny,False,False,True,other
ارض للبيع,"Shinas, Al Batinah•",3.0,3.0,2.0,3000.0,55.7418,For Sale,dubizzle,53.819575255912085,6.0,Tiny,False,False,True,other
ازكي - مخطط حلفين,"Izki, Al Dakhiliya•",3.0,3.0,2.0,6000.0,57.692763,For Sale,dubizzle,103.99917923847745,6.0,Tiny,False,False,True,other
ازكي - مخطط السياحي,"Izki, Al Dakhiliya•",3.0,3.0,2.0,5300.0,55.7418,For Sale,dubizzle,95.08124961877802,6.0,Tiny,False,False,True,other
ارض للبيع  ولاية ابراء - سيح العافية 1,"Ibra, Al Sharqiya•",3.0,3.0,2.0,28000.0,85.47076,For Sale,dubizzle,327.597414601204,6.0,Tiny,False,False,True,other
URGENT SALE,"Al Maabilah, Muscat•",3.0,3.0,2.0,7500.0,5.57418,For Sale,dubizzle,1345.489381397802,6.0,Tiny,False,False,True,other
فرصه سكنيه جزيرة مصيره,"Masira, Al Sharqiya•",3.0,3.0,2.0,4100.0,55.7418,For Sale,dubizzle,73.55341951641319,6.0,Tiny,False,False,True,other
فيلا للبيع في المعبيلة / الثامنة,"Al Maabilah, Muscat•",4.0,6.0,2.0,69000.0,27.8709,For Sale,dubizzle,2475.700461771956,10.0,Tiny,False,False,True,other
بدية الغبي 40,"Bidiya, Al Sharqiya•",3.0,3.0,2.0,40000.0,18.5806,For Sale,dubizzle,2152.7830102364833,6.0,Tiny,False,False,True,other
ارض سكنية السوادي جنوب 707م مفتوحة من 3 جهات,"Barka, Al Batinah•",3.0,3.0,2.0,14000.0,65.682421,For Sale,dubizzle,213.14683269668149,6.0,Tiny,False,False,True,other
سكني تجاري الطو قريب حلبان,"Nakhl, Al Batinah•",3.0,3.0,2.0,48000.0,46.4515,For Sale,dubizzle,1033.335844913512,6.0,Tiny,False,False,True,other
بيع صالون بشكل عاجل,"Al Maabilah, Muscat•",3.0,3.0,2.0,3000.0,9.197397,For Sale,dubizzle,326.1792439752247,6.0,Tiny,False,False,True,other
Qurum Beach,"Qurum, Muscat•",3.0,3.0,2.0,45000.0,27.8709,For Sale,dubizzle,1614.5872576773625,6.0,Tiny,False,False,True,other
دفع القروض الشخصيه وشراء اراضي وتسهيلات للبنا,"Saham, Al Batinah•",1.0,0.0,2.0,1000.0,92.903,For Sale,dubizzle,10.763915051182416,1.0,Tiny,False,False,True,other
garage,"Barka, Al Batinah•",3.0,3.0,2.0,10000.0,69.67725,For Sale,dubizzle,143.51886734909888,6.0,Tiny,False,False,True,other
ولاية سمائل السحامه,"Sumail, Al Dakhiliya•",3.0,5.0,2.0,47000.0,22.29672,For Sale,dubizzle,2107.9333641898897,8.0,Tiny,False,False,True,other
للييع بيت قديم خوض,"Al Khoud, Muscat•",5.0,4.0,2.0,36500.0,39.01926,For Sale,dubizzle,935.4354746860909,9.0,Tiny,False,False,True,other
صيدلية جاهرة و مفتوحة للبيع العاجل في الخوض WORKING PHARMACY FOR SALE,"Al Khoud, Muscat•",3.0,3.0,2.0,6000.0,3.065799,For Sale,dubizzle,1957.0754638513483,6.0,Tiny,False,False,True,other
Running restaurant,"Al Maabilah, Muscat•",3.0,3.0,2.0,7000.0,12.727711,For Sale,dubizzle,549.9810610093206,6.0,Tiny,False,False,True,other
بنايات سكنية تجارية ببوشر ككل وروي والسيب ككل وبركاء بمواقع ممتازه,"Bosher, Muscat•",3.0,3.0,2.0,292075.0,125.00098650000001,For Sale,dubizzle,2336.5815596983307,6.0,Small,False,False,True,other
ارض للبيع,"Al Masn'a, Al Batinah•",3.0,3.0,2.0,6000.0,56.949539,For Sale,dubizzle,105.35642790716884,6.0,Tiny,False,False,True,other
ورشة تصليح سيارات للبيع بكامل تجهيزاتها Workshop for sale,"Al Maabilah, Muscat•",3.0,3.0,2.0,45000.0,69.67725,For Sale,dubizzle,645.834903070945,6.0,Tiny,False,False,True,other
للجادين فقط شقة للبيع مع بعض الاثاث,"Bosher, Muscat•",3.0,3.0,2.0,42000.0,12.449002,For Sale,dubizzle,3373.7644190273245,6.0,Tiny,False,False,True,other
فرصة: ارض في السيب بالقرب من الكرنيش للبيع/ قابل للتفاوض,"Al Seeb, Muscat•",3.0,3.0,2.0,100000.0,122.00021960000001,For Sale,dubizzle,819.6706557403606,6.0,Small,False,False,True,other
أرض سكنية على شارع مرصوف في الدسر,"Sumail, Al Dakhiliya•",3.0,3.0,2.0,15000.0,60.201144,For Sale,dubizzle,249.16470025885224,6.0,Tiny,False,False,True,other
للبيع أرض سكنية الحيل الشمالية (خريس الحبوس),"Al Hail, Muscat•",3.0,3.0,2.0,69000.0,52.304389,For Sale,dubizzle,1319.2009565392304,6.0,Tiny,False,False,True,other
AlGhubrah villa of sale,"Al Ghubrah, Muscat•",5.0,6.0,2.0,155000.0,55.7418,For Sale,dubizzle,2780.678054888791,11.0,Tiny,False,True,False,house
للبيع محل هواتف في سوق الخوض  محل جاهز مع الغرض,"Al Khoud, Muscat•",3.0,3.0,2.0,4800.0,9.2903,For Sale,dubizzle,516.667922456756,6.0,Tiny,False,False,True,other
فيلا للبيع او الايجار,"Salalah, Dhofar•",4.0,4.0,2.0,68000.0,30.657989999999998,For Sale,dubizzle,2218.0188590315283,8.0,Tiny,False,False,True,other
للبيع ارض زراعية في بركاء,"Barka, Al Batinah•",3.0,3.0,2.0,42000.0,125.00098650000001,For Sale,dubizzle,335.99734830892714,6.0,Small,False,False,True,other
فرصة ذهبية للإستثمار أرض سكنية مميزة,"Al Amarat, Muscat•",3.0,3.0,2.0,43000.0,46.4515,For Sale,dubizzle,925.6966944016878,6.0,Tiny,False,False,True,other
RESTAURANT FOR SALE مطعم للتنازل بكامل محتوياته,"Azaiba, Muscat•",3.0,3.0,2.0,7500.0,11.14836,For Sale,dubizzle,672.744690698901,6.0,Tiny,False,False,True,other
للبيع ارض ف الواسط 9,"Wadi Al Ma'awal, Al Batinah•",3.0,3.0,2.0,12000.0,55.7418,For Sale,dubizzle,215.27830102364834,6.0,Tiny,False,False,True,other
شقة للبيع ، في العامرات المنطقة السادسة.,"Al Amarat, Muscat•",3.0,3.0,2.0,23700.0,10.962554,For Sale,dubizzle,2161.904972144265,6.0,Tiny,False,False,True,other
شقة للبيع بالمعبيلة,"Al Maabilah, Muscat•",2.0,3.0,2.0,37000.0,13.00642,For Sale,dubizzle,2844.7489778124955,5.0,Tiny,False,False,True,other
سكني الخوض المرحلة الخامسة (حي الكوثر),"Al Khoud, Muscat•",3.0,3.0,2.0,95000.0,57.135345,For Sale,dubizzle,1662.7185851419993,6.0,Tiny,False,False,True,other
السويق,"Suwaiq, Al Batinah•",3.0,3.0,2.0,6700.0,55.7418,For Sale,dubizzle,120.19705140487032,6.0,Tiny,False,False,True,other
ارض صناعيه للبيع المعبيله الجنوبيه بها مكاتب ومخزن وغرف للعمال فرررصه,"Al Maabilah, Muscat•",3.0,3.0,2.0,292075.0,125.00098650000001,For Sale,dubizzle,2336.5815596983307,6.0,Small,False,False,True,other
ارض في الفليج بسعر اقل عن السوق,"Barka, Al Batinah•",3.0,3.0,2.0,16000.0,58.52889,For Sale,dubizzle,273.36927114114076,6.0,Tiny,False,False,True,other
ارض في مدينة النهضة قريب بيوت للبيع بسعر مناسب,"Al Amarat, Muscat•",3.0,3.0,2.0,11000.0,55.7418,For Sale,dubizzle,197.33844260501098,6.0,Tiny,False,False,True,other
للبيع ارض,"Al Seeb, Muscat•",3.0,3.0,2.0,73000.0,57.042442,For Sale,dubizzle,1279.7488578767368,6.0,Tiny,False,False,True,other
محل الاسر المنتجه,"Al Hail, Muscat•",3.0,3.0,2.0,5000.0,11.14836,For Sale,dubizzle,448.496460465934,6.0,Tiny,False,False,True,other
ارض للبيع من المالك في سور الحديد,"Al Seeb, Muscat•",3.0,3.0,2.0,53000.0,56.485024,For Sale,dubizzle,938.3018054484671,6.0,Tiny,False,False,True,other
ست فلل بوشر جال موقع ممتاز,"Bosher, Muscat•",3.0,3.0,2.0,292075.0,125.00098650000001,For Sale,dubizzle,2336.5815596983307,6.0,Small,False,False,True,other
#تربة ردم القواعد والطرق والجسور,"Al Rusayl, Muscat•",3.0,3.0,2.0,2222.0,20.624465999999998,For Sale,dubizzle,107.73612271949249,6.0,Tiny,False,False,True,other
ارض صالحة لعمل استراحة,"Barka, Al Batinah•",3.0,3.0,2.0,35000.0,92.903,For Sale,dubizzle,376.73702679138455,6.0,Tiny,False,False,True,other
أرض في الخرماء ازكي,"Izki, Al Dakhiliya•",3.0,3.0,2.0,7500.0,55.7418,For Sale,dubizzle,134.5489381397802,6.0,Tiny,False,False,True,other
محلات للبيع,"Al Maabilah, Muscat•",3.0,3.0,2.0,8200.0,9.2903,For Sale,dubizzle,882.6410341969581,6.0,Tiny,False,False,True,other
مزرعه للبيع,"Al Mudaibi, Al Sharqiya•",3.0,3.0,2.0,13200.0,125.00098650000001,For Sale,dubizzle,105.5991666113771,6.0,Small,False,False,True,other
ف المصنعة,"Al Masn'a, Al Batinah•",3.0,3.0,2.0,3000.0,56.763733,For Sale,dubizzle,52.85064673248322,6.0,Tiny,False,False,True,other
ارض للبيع أزكي السياحي 4,"Izki, Al Dakhiliya•",3.0,3.0,2.0,4800.0,55.7418,For Sale,dubizzle,86.11132040945934,6.0,Tiny,False,False,True,other
منزل للبيع,"Al Hail, Muscat•",7.0,6.0,2.0,130000.0,33.33824155,For Sale,dubizzle,3899.425823195525,13.0,Tiny,False,False,True,other
ارض سكني تجاري كبيره تبعد دقيقه من برج الصحوه وبجوار بنك مسقط,"Al Mawaleh, Muscat•",3.0,3.0,2.0,292075.0,120.7739,For Sale,dubizzle,2418.3619142877724,6.0,Small,False,False,True,other
ارض في ولاية صور منطقة شياع,"Sur, Al Sharqiya•",3.0,3.0,2.0,19000.0,58.52889,For Sale,dubizzle,324.62600948010464,6.0,Tiny,False,False,True,other
